Frequency (Hz)	Level (dB)
440.429688	-53.584373
441.406250	-54.515324
442.382812	-53.616169
443.359375	-54.138783
444.335938	-54.054886
445.312500	-53.265858
446.289062	-52.748539
447.265625	-53.662968
448.242188	-54.162003
449.218750	-54.343937
450.195312	-55.108051
451.171875	-54.759556
452.148438	-55.045238
453.125000	-52.905327
454.101562	-54.881657
455.078125	-54.147053
456.054688	-52.347706
457.031250	-53.778286
458.007812	-54.909992
458.984375	-55.860405
459.960938	-55.555656
460.937500	-54.223133
461.914062	-55.317303
462.890625	-56.048042
463.867188	-55.273697
464.843750	-55.232487
465.820312	-56.049805
466.796875	-55.794571
467.773438	-56.101109
468.750000	-55.339180
469.726562	-55.188236
470.703125	-55.399567
471.679688	-57.468590
472.656250	-56.900410
473.632812	-57.631187
474.609375	-56.324749
475.585938	-56.213139
476.562500	-56.007450
477.539062	-57.159309
478.515625	-57.232956
479.492188	-57.197010
480.468750	-57.053078
481.445312	-56.435184
482.421875	-56.817688
483.398438	-58.582928
484.375000	-57.336395
485.351562	-56.675346
486.328125	-56.501442
487.304688	-57.555897
488.281250	-57.684017
489.257812	-56.794388
490.234375	-56.745888
491.210938	-56.738537
492.187500	-56.906090
493.164062	-57.667908
494.140625	-57.654606
495.117188	-57.600788
496.093750	-57.643272
497.070312	-58.142773
498.046875	-57.507385
499.023438	-57.491684
500.000000	-57.823063
500.976562	-57.267342
501.953125	-58.158089
502.929688	-57.622032
503.906250	-57.460167
504.882812	-58.161091
505.859375	-59.059097
506.835938	-56.996586
507.812500	-58.590126
508.789062	-59.114990
509.765625	-58.316628
510.742188	-58.186577
511.718750	-58.674946
512.695312	-59.440693
513.671875	-59.376133
514.648438	-59.297863
515.625000	-59.245655
516.601562	-57.923462
517.578125	-59.344200
518.554688	-59.082603
519.531250	-57.956768
520.507812	-59.524067
521.484375	-59.928967
522.460938	-59.463009
523.437500	-57.954552
524.414062	-58.998051
525.390625	-59.938725
526.367188	-58.975563
527.343750	-60.530262
528.320312	-59.767174
529.296875	-59.765400
530.273438	-59.393234
531.250000	-59.251850
532.226562	-59.947605
533.203125	-60.386307
534.179688	-60.146976
535.156250	-58.970863
536.132812	-61.135887
537.109375	-61.524204
538.085938	-59.575569
539.062500	-60.348568
540.039062	-60.507420
541.015625	-59.866634
541.992188	-60.323975
542.968750	-59.722427
543.945312	-60.133343
544.921875	-60.912968
545.898438	-61.302010
546.875000	-60.116573
547.851562	-59.223320
548.828125	-61.824425
549.804688	-61.526878
550.781250	-61.711182
551.757812	-59.728062
552.734375	-60.916714
553.710938	-61.170391
554.687500	-60.902107
555.664062	-61.078568
556.640625	-61.199100
557.617188	-59.800739
558.593750	-60.252483
559.570312	-61.193649
560.546875	-61.346729
561.523438	-60.850266
562.500000	-60.351982
563.476562	-60.742611
564.453125	-60.608219
565.429688	-60.724747
566.406250	-60.919411
567.382812	-60.341198
568.359375	-61.690483
569.335938	-61.239353
570.312500	-61.201893
571.289062	-60.884174
572.265625	-61.536331
573.242188	-61.960495
574.218750	-61.968227
575.195312	-61.349506
576.171875	-62.208614
577.148438	-61.822544
578.125000	-62.921871
579.101562	-62.327065
580.078125	-62.439625
581.054688	-63.610043
582.031250	-60.528873
583.007812	-61.669899
583.984375	-61.228870
584.960938	-62.054897
585.937500	-62.635113
586.914062	-63.360710
587.890625	-61.039291
