Frequency (Hz)	Level (dB)
409.130859	-59.808601
409.803772	-58.550152
410.476685	-59.568279
411.149597	-57.621723
411.822510	-58.556538
412.495422	-60.202118
413.168335	-60.005535
413.841248	-59.927925
414.514160	-59.650257
415.187073	-60.455181
415.859985	-61.623520
416.532898	-62.297802
417.205811	-61.004379
417.878723	-57.750046
418.551636	-59.705700
419.224548	-57.901478
419.897461	-59.706898
420.570374	-60.355419
421.243286	-60.056072
421.916199	-60.489876
422.589111	-61.466389
423.262024	-58.804173
423.934937	-60.665375
424.607849	-59.684948
425.280762	-59.728058
425.953674	-60.167019
426.626587	-60.306339
427.299500	-61.945614
427.972412	-60.578873
428.645325	-59.017643
429.318237	-59.538082
429.991150	-58.631268
430.664062	-58.153004
431.336975	-58.245499
432.009888	-58.288952
432.682800	-57.706516
433.355713	-58.868690
434.028625	-58.868710
434.701538	-59.376793
435.374451	-59.119221
436.047363	-58.849850
436.720276	-60.548817
437.393188	-60.400169
438.066101	-59.286808
438.739014	-60.343819
439.411926	-59.020153
440.084839	-59.007126
440.757751	-59.037369
441.430664	-59.448929
442.103577	-59.191395
442.776489	-59.141430
443.449402	-57.258171
444.122314	-57.085533
444.795227	-59.239189
445.468140	-59.484177
446.141052	-59.270016
446.813965	-61.615913
447.486877	-59.644470
448.159790	-60.572674
448.832703	-59.700157
449.505615	-58.420193
450.178528	-60.755066
450.851440	-61.358868
451.524353	-57.829872
452.197266	-57.635223
452.870178	-57.472813
453.543091	-58.912964
454.216003	-57.239063
454.888916	-58.572372
455.561829	-58.496929
456.234741	-58.920719
456.907654	-59.507946
457.580566	-58.888790
458.253479	-60.462456
458.926392	-59.994411
459.599304	-59.667995
460.272217	-60.052773
460.945129	-59.333626
461.618042	-59.206676
462.290955	-58.970398
462.963867	-57.046001
463.636780	-57.055019
464.309692	-56.970448
464.982605	-57.923756
465.655518	-57.524372
466.328430	-57.872627
467.001343	-58.295506
467.674255	-58.008259
468.347168	-58.679932
469.020081	-59.179001
469.692993	-56.098087
470.365906	-56.788662
471.038818	-57.816784
471.711731	-57.675625
472.384644	-57.530521
473.057556	-58.362568
473.730469	-57.080406
474.403381	-57.862633
475.076294	-58.589462
475.749207	-57.944881
476.422119	-58.234459
477.095032	-57.863140
477.767944	-56.950474
478.440857	-58.815823
479.113770	-57.739349
479.786682	-56.942978
480.459595	-58.082069
481.132507	-57.055447
481.805420	-58.013329
482.478333	-57.214554
483.151245	-56.721230
483.824158	-57.015938
484.497070	-54.003101
485.169983	-54.614372
485.842896	-54.668041
486.515808	-55.945457
487.188721	-56.444572
487.861633	-56.629814
488.534546	-57.057842
489.207458	-54.424129
489.880371	-54.969704
490.553284	-57.323795
491.226196	-56.588051
491.899109	-55.536343
492.572021	-56.948509
493.244934	-57.212883
493.917847	-57.676971
494.590759	-54.387249
495.263672	-54.495712
495.936584	-55.142189
496.609497	-56.035889
497.282410	-55.597267
497.955322	-55.354366
498.628235	-55.586884
499.301147	-56.392418
499.974060	-57.645847
500.646973	-55.688305
501.319885	-54.528328
501.992798	-55.288441
502.665710	-55.533039
503.338623	-55.267895
504.011536	-55.246357
504.684448	-55.133423
505.357361	-54.324688
506.030273	-53.357712
506.703186	-56.495106
507.376099	-54.259937
508.049011	-54.136051
508.721924	-53.532585
509.394836	-56.061153
510.067749	-55.294338
510.740662	-52.964775
511.413574	-53.794037
512.086487	-53.076366
512.759399	-54.441296
513.432312	-54.920677
514.105225	-55.521812
514.778137	-56.354195
515.451050	-54.378117
516.123962	-55.280586
516.796875	-55.630104
517.469788	-57.025032
518.142700	-56.161179
518.815613	-56.962051
519.488525	-57.734280
520.161438	-56.614189
520.834351	-56.433483
521.507263	-56.792774
522.180176	-56.693687
522.853088	-56.773602
523.526001	-57.269894
524.198914	-56.326107
524.871826	-56.333771
525.544739	-56.840157
526.217651	-58.014973
526.890564	-57.413010
527.563477	-57.987041
528.236389	-57.309219
528.909302	-55.740738
529.582214	-56.417065
530.255127	-56.240788
530.928040	-55.929592
531.600952	-55.126408
532.273865	-56.282143
532.946777	-55.882740
533.619690	-57.497993
534.292603	-58.057098
534.965515	-58.744770
535.638428	-56.392769
536.311340	-56.958076
536.984253	-56.953369
537.657166	-57.509022
538.330078	-57.967812
539.002991	-57.422207
539.675903	-58.967896
540.348816	-58.174011
541.021729	-61.279644
541.694641	-57.626160
542.367554	-58.112659
543.040466	-58.167965
543.713379	-58.248127
544.386292	-60.195503
545.059204	-58.745808
545.732117	-60.175774
546.405029	-59.255016
547.077942	-59.199501
547.750854	-59.687523
548.423767	-59.590328
549.096680	-59.080788
549.769592	-58.622776
550.442505	-60.500324
551.115417	-58.753143
551.788330	-60.360153
552.461243	-58.861076
553.134155	-57.457375
553.807068	-58.956406
554.479980	-58.249283
555.152893	-58.655224
555.825806	-58.528366
556.498718	-58.748589
557.171631	-61.331417
557.844543	-60.675713
558.517456	-59.558895
559.190369	-59.909977
559.863281	-58.916161
560.536194	-59.704044
561.209106	-59.698307
561.882019	-59.183933
562.554932	-58.340420
563.227844	-59.816792
563.900757	-59.314014
564.573669	-59.564720
565.246582	-59.377922
565.919495	-58.077621
566.592407	-57.703629
567.265320	-60.069721
567.938232	-58.409916
568.611145	-59.605236
569.284058	-60.922272
569.956970	-62.115349
570.629883	-59.696846
571.302795	-61.158127
571.975708	-58.604073
572.648621	-59.051464
573.321533	-60.771938
573.994446	-59.208691
574.667358	-59.139050
575.340271	-60.381966
576.013184	-60.711670
576.686096	-58.641788
577.359009	-60.357605
578.031921	-58.853371
578.704834	-58.604141
579.377747	-58.676502
580.050659	-60.417404
580.723572	-59.341938
581.396484	-59.642281
582.069397	-59.808323
582.742310	-59.361393
583.415222	-58.763374
584.088135	-58.256233
584.761047	-59.614426
585.433960	-60.551121
586.106873	-60.649040
586.779785	-59.389297
587.452698	-58.859310
588.125610	-59.987453
588.798523	-58.327179
589.471436	-58.707348
590.144348	-59.420258
590.817261	-60.263786
591.490173	-61.030872
592.163086	-60.083260
592.835999	-59.557522
593.508911	-60.923870
594.181824	-61.304455
594.854736	-61.127293
595.527649	-60.261215
596.200562	-61.554756
596.873474	-62.564693
597.546387	-61.928497
598.219299	-61.612789
598.892212	-61.180672
599.565125	-61.924049
600.238037	-60.041618
600.910950	-59.991566
601.583862	-59.572628
602.256775	-59.944351
602.929688	-60.067863
603.602600	-61.558746
604.275513	-60.192162
604.948425	-60.652405
605.621338	-60.442825
606.294250	-61.876907
606.967163	-59.495911
607.640076	-58.816792
608.312988	-59.451180
608.985901	-60.672878
609.658813	-59.782486
610.331726	-61.870411
611.004639	-61.006947
611.677551	-60.242302
612.350464	-60.937763
613.023376	-59.064938
613.696289	-60.023262
614.369202	-58.787315
615.042114	-59.975540
615.715027	-60.186977
616.387939	-62.573856
617.060852	-60.576721
617.733765	-61.350948
618.406677	-61.164436
619.079590	-60.619820
619.752502	-60.332523
620.425415	-59.850456
621.098328	-59.589897
621.771240	-61.299900
622.444153	-60.670570
623.117065	-60.478909
623.789978	-60.828320
624.462891	-61.015541
625.135803	-60.965210
625.808716	-61.421829
626.481628	-61.991650
627.154541	-60.238987
627.827454	-60.382515
628.500366	-61.011246
629.173279	-61.795429
629.846191	-59.633244
630.519104	-61.204762
631.192017	-62.844292
631.864929	-60.812145
632.537842	-62.072208
633.210754	-61.027584
633.883667	-61.253311
634.556580	-60.483646
635.229492	-61.171360
635.902405	-62.000389
636.575317	-60.728317
637.248230	-60.194809
637.921143	-61.186607
638.594055	-61.948132
639.266968	-62.316700
639.939880	-61.101418
640.612793	-60.124535
641.285706	-60.431427
641.958618	-60.898243
642.631531	-60.256439
643.304443	-59.831093
643.977356	-61.101734
644.650269	-60.553913
645.323181	-61.463932
645.996094	-60.547909
646.669006	-61.891468
647.341919	-62.080181
648.014832	-59.660255
648.687744	-60.660366
649.360657	-60.249939
650.033569	-60.159092
650.706482	-59.720097
651.379395	-61.738197
652.052307	-60.379852
652.725220	-60.260254
653.398132	-62.345360
654.071045	-62.326900
654.743958	-61.428947
655.416870	-61.252995
656.089783	-62.352318
656.762695	-61.584671
657.435608	-62.339134
658.108521	-61.842804
658.781433	-63.887482
659.454346	-62.946934
660.127258	-62.868637
660.800171	-61.524002
661.473083	-61.660191
662.145996	-60.326187
662.818909	-62.898502
663.491821	-61.963104
664.164734	-61.637550
664.837646	-59.165783
665.510559	-60.508568
666.183472	-61.670101
666.856384	-62.203789
667.529297	-63.513180
668.202209	-62.049770
668.875122	-61.435383
669.548035	-61.523815
670.220947	-62.463787
670.893860	-62.689053
671.566772	-62.381596
672.239685	-61.851639
672.912598	-62.294243
673.585510	-62.007389
674.258423	-62.428238
674.931335	-62.279942
675.604248	-63.016064
676.277161	-63.912544
676.950073	-63.684277
677.622986	-62.310070
678.295898	-62.258854
678.968811	-61.966000
679.641724	-62.216213
680.314636	-62.536530
680.987549	-62.700760
681.660461	-63.186169
682.333374	-62.206589
683.006287	-62.027740
683.679199	-63.234413
684.352112	-62.464073
685.025024	-62.351562
685.697937	-61.787205
686.370850	-62.137810
687.043762	-63.935978
687.716675	-63.456570
688.389587	-61.764877
689.062500	-62.869270
689.735413	-61.872475
690.408325	-62.345886
691.081238	-62.226276
691.754150	-60.384800
692.427063	-61.207832
693.099976	-61.414780
693.772888	-62.277153
694.445801	-63.870697
695.118713	-62.789417
695.791626	-63.416256
696.464539	-62.772831
697.137451	-63.708721
697.810364	-63.134300
698.483276	-61.982903
699.156189	-63.600502
699.829102	-62.990116
700.502014	-62.596851
701.174927	-61.840229
701.847839	-62.381435
702.520752	-63.919693
703.193665	-64.829079
703.866577	-63.045193
704.539490	-62.831326
705.212402	-62.009277
705.885315	-61.879379
706.558228	-62.512291
707.231140	-62.035641
707.904053	-61.680473
708.576965	-63.179249
709.249878	-62.874203
709.922791	-62.310684
710.595703	-62.765556
711.268616	-62.969666
711.941528	-61.477032
712.614441	-60.874107
713.287354	-61.449421
713.960266	-62.570671
714.633179	-61.262539
715.306091	-61.371796
715.979004	-61.427658
716.651917	-61.021420
717.324829	-61.738438
717.997742	-61.234726
718.670654	-61.907791
719.343567	-61.165939
720.016479	-62.364403
720.689392	-63.235241
721.362305	-64.516388
722.035217	-62.750935
722.708130	-62.151680
723.381042	-64.553902
724.053955	-62.119839
724.726868	-63.771877
725.399780	-63.446281
726.072693	-61.812180
726.745605	-63.653809
727.418518	-63.452469
728.091431	-62.784897
728.764343	-60.102905
729.437256	-62.861511
730.110168	-62.692875
730.783081	-63.365871
731.455994	-62.652065
732.128906	-61.154766
732.801819	-60.198032
733.474731	-61.476719
734.147644	-61.084972
734.820557	-61.669804
735.493469	-62.200344
736.166382	-63.406796
736.839294	-63.532570
737.512207	-63.132061
738.185120	-63.325630
738.858032	-62.481167
739.530945	-62.675415
740.203857	-61.744720
740.876770	-62.193054
741.549683	-62.108360
742.222595	-62.323582
742.895508	-63.062943
743.568420	-62.725555
744.241333	-62.699909
744.914246	-61.213676
745.587158	-64.299133
746.260071	-62.615654
746.932983	-63.296818
747.605896	-63.689163
748.278809	-64.017769
748.951721	-63.162003
749.624634	-62.138725
750.297546	-62.956360
750.970459	-63.212414
751.643372	-62.734039
752.316284	-62.708069
752.989197	-62.662552
753.662109	-62.557209
754.335022	-63.385399
755.007935	-61.274895
755.680847	-61.892269
756.353760	-61.023605
757.026672	-60.298828
757.699585	-63.215424
758.372498	-63.052841
759.045410	-62.055443
759.718323	-61.386570
760.391235	-61.813091
761.064148	-62.823215
761.737061	-61.451447
762.409973	-61.242249
763.082886	-62.448597
763.755798	-62.924141
764.428711	-61.887531
765.101624	-62.496864
765.774536	-61.858208
766.447449	-62.334274
767.120361	-62.541447
767.793274	-61.882206
768.466187	-62.462212
769.139099	-62.859802
769.812012	-62.905266
770.484924	-64.125702
771.157837	-64.149727
771.830750	-61.674976
772.503662	-61.954506
773.176575	-61.312260
773.849487	-61.090584
774.522400	-61.920143
775.195312	-63.806068
775.868225	-62.194267
776.541138	-62.479446
777.214050	-65.072617
777.886963	-62.578957
778.559875	-63.131691
779.232788	-62.349766
779.905701	-63.204872
780.578613	-63.990837
781.251526	-63.096813
781.924438	-62.183338
782.597351	-61.414867
783.270264	-61.341381
783.943176	-62.864208
784.616089	-62.998798
785.289001	-63.979145
785.961914	-61.919067
786.634827	-62.619915
787.307739	-62.287067
787.980652	-60.943539
788.653564	-62.291458
789.326477	-62.690636
789.999390	-61.612492
790.672302	-61.740711
791.345215	-62.674019
792.018127	-62.454926
792.691040	-61.924622
793.363953	-61.712612
794.036865	-61.496178
794.709778	-63.069405
795.382690	-61.995403
796.055603	-61.719173
796.728516	-62.927402
797.401428	-62.380898
798.074341	-60.960682
798.747253	-61.629292
799.420166	-61.966793
800.093079	-63.779850
800.765991	-63.536293
801.438904	-61.633198
802.111816	-61.921398
802.784729	-62.549210
803.457642	-62.140114
804.130554	-61.392506
804.803467	-61.709843
805.476379	-61.808926
806.149292	-62.107460
806.822205	-62.956078
807.495117	-62.471684
808.168030	-61.540298
808.840942	-60.649464
809.513855	-61.892101
810.186768	-60.075134
810.859680	-60.658867
811.532593	-61.889759
812.205505	-61.780247
812.878418	-62.617992
813.551331	-61.339054
814.224243	-61.777164
814.897156	-61.903896
815.570068	-62.558990
816.242981	-61.327358
816.915894	-61.484474
817.588806	-62.436638
818.261719	-61.262955
818.934631	-60.333668
819.607544	-62.549637
820.280457	-61.860592
820.953369	-61.897747
821.626282	-62.742504
822.299194	-62.636360
822.972107	-61.473755
823.645020	-63.771229
824.317932	-62.758694
824.990845	-60.981506
825.663757	-60.892891
826.336670	-60.483612
827.009583	-61.501331
827.682495	-60.979385
828.355408	-61.605598
829.028320	-61.682953
829.701233	-61.859211
830.374146	-63.641903
831.047058	-62.885445
831.719971	-62.494671
832.392883	-62.169704
833.065796	-64.144753
833.738708	-60.920193
834.411621	-61.821480
835.084534	-62.391098
835.757446	-62.899223
836.430359	-62.256798
837.103271	-63.588287
837.776184	-62.531422
838.449097	-60.677402
839.122009	-61.172977
839.794922	-61.022991
840.467834	-60.460518
841.140747	-60.694977
841.813660	-62.006199
842.486572	-62.336090
843.159485	-61.254921
843.832397	-60.378029
844.505310	-60.496574
845.178223	-62.636463
845.851135	-61.949474
846.524048	-60.410496
847.196960	-61.436508
847.869873	-61.731453
848.542786	-61.449505
849.215698	-59.804413
849.888611	-61.031910
850.561523	-60.749027
851.234436	-59.979950
851.907349	-61.325481
852.580261	-60.791401
853.253174	-61.080936
