Frequency (Hz)	Level (dB)
796.875000	-72.703575
797.851562	-73.162720
798.828125	-72.114075
799.804688	-73.904121
800.781250	-74.312820
801.757812	-73.018127
802.734375	-73.267357
803.710938	-73.109573
804.687500	-74.406052
805.664062	-72.553505
806.640625	-72.652618
807.617188	-74.370483
808.593750	-75.087074
809.570312	-74.522659
810.546875	-74.300880
811.523438	-75.059074
812.500000	-74.059158
813.476562	-75.520226
814.453125	-73.833824
815.429688	-74.699127
816.406250	-75.187332
817.382812	-74.515366
818.359375	-75.154274
819.335938	-75.832520
820.312500	-76.621071
821.289062	-76.114967
822.265625	-75.900711
823.242188	-74.795074
824.218750	-76.474846
825.195312	-75.422028
826.171875	-76.240379
827.148438	-74.765549
828.125000	-74.926292
829.101562	-76.310448
830.078125	-75.349922
831.054688	-75.366974
832.031250	-75.897301
833.007812	-75.260468
833.984375	-77.579056
834.960938	-77.199455
835.937500	-75.939941
836.914062	-77.014198
837.890625	-76.762169
838.867188	-77.068062
839.843750	-76.039764
840.820312	-76.323067
841.796875	-78.624245
842.773438	-76.999229
843.750000	-76.376717
844.726562	-78.653542
845.703125	-76.250252
846.679688	-76.484528
847.656250	-76.712074
848.632812	-77.577423
849.609375	-76.703445
850.585938	-76.109428
851.562500	-78.493874
852.539062	-77.285965
853.515625	-77.316895
854.492188	-75.862679
855.468750	-77.527496
856.445312	-78.266258
857.421875	-76.716896
858.398438	-76.473808
859.375000	-76.825829
860.351562	-77.927925
861.328125	-76.841896
862.304688	-77.862900
863.281250	-77.710442
864.257812	-76.525841
865.234375	-76.741081
866.210938	-77.555351
867.187500	-76.306870
868.164062	-77.786812
869.140625	-77.648720
870.117188	-78.173141
871.093750	-77.575455
872.070312	-77.772636
873.046875	-77.653687
874.023438	-77.395531
875.000000	-76.739845
875.976562	-77.795853
876.953125	-77.887985
877.929688	-78.076553
878.906250	-79.895370
879.882812	-77.896873
880.859375	-77.149307
881.835938	-78.239502
882.812500	-77.125801
883.789062	-78.029205
884.765625	-78.114700
885.742188	-78.716728
886.718750	-77.884186
887.695312	-79.700584
888.671875	-78.855820
889.648438	-78.034943
890.625000	-77.670212
891.601562	-78.817955
892.578125	-79.002632
893.554688	-79.242821
894.531250	-77.145576
895.507812	-77.815201
896.484375	-79.647552
897.460938	-77.593315
898.437500	-78.306175
899.414062	-78.684807
900.390625	-78.401955
901.367188	-77.707115
902.343750	-78.450356
903.320312	-77.434250
904.296875	-78.396828
905.273438	-77.807877
906.250000	-77.581009
907.226562	-78.803680
908.203125	-77.282051
909.179688	-77.990952
910.156250	-78.847046
911.132812	-78.787949
912.109375	-77.968422
913.085938	-78.312393
914.062500	-78.513954
915.039062	-77.874817
916.015625	-79.267075
916.992188	-79.282372
917.968750	-77.245895
918.945312	-77.278824
919.921875	-77.064560
920.898438	-78.832291
921.875000	-78.377060
922.851562	-77.047188
923.828125	-77.346382
924.804688	-78.677956
925.781250	-78.618492
926.757812	-79.084618
927.734375	-77.511932
928.710938	-77.885757
929.687500	-76.041054
930.664062	-78.842636
931.640625	-78.107635
932.617188	-77.876953
933.593750	-77.925606
934.570312	-78.485023
935.546875	-80.281593
936.523438	-77.122330
937.500000	-76.884125
938.476562	-78.323067
939.453125	-77.305008
940.429688	-77.906578
941.406250	-77.208572
942.382812	-77.346535
943.359375	-77.649590
944.335938	-77.005630
945.312500	-76.996277
946.289062	-77.154121
947.265625	-76.933678
948.242188	-77.653397
949.218750	-77.805092
950.195312	-77.632004
951.171875	-76.140533
952.148438	-76.803642
953.125000	-77.827080
954.101562	-77.084991
955.078125	-76.602272
956.054688	-77.267159
957.031250	-76.037880
958.007812	-77.536499
958.984375	-77.098045
959.960938	-77.297813
960.937500	-76.709206
961.914062	-75.356728
962.890625	-75.499268
963.867188	-76.343658
964.843750	-77.067162
965.820312	-75.213158
966.796875	-77.389297
967.773438	-76.840111
968.750000	-75.655151
969.726562	-76.795578
970.703125	-76.331284
971.679688	-76.319946
972.656250	-76.066513
973.632812	-74.988487
974.609375	-76.369331
975.585938	-76.546982
976.562500	-76.546082
977.539062	-75.892097
978.515625	-76.263428
979.492188	-75.789047
980.468750	-75.925293
981.445312	-74.209435
982.421875	-75.330360
983.398438	-75.573456
984.375000	-76.010437
985.351562	-76.108261
986.328125	-74.578667
987.304688	-74.142448
988.281250	-74.114227
989.257812	-74.373116
990.234375	-74.171989
991.210938	-75.082672
992.187500	-75.141541
993.164062	-74.542686
994.140625	-74.826149
995.117188	-74.840828
996.093750	-74.645287
997.070312	-74.918358
998.046875	-75.256569
999.023438	-75.954010
1000.000000	-75.220543
1000.976562	-73.963966
1001.953125	-75.178513
1002.929688	-74.023720
1003.906250	-73.790428
1004.882812	-73.067642
1005.859375	-74.408173
1006.835938	-74.016869
1007.812500	-74.779144
1008.789062	-74.379364
1009.765625	-72.820450
1010.742188	-74.206398
1011.718750	-74.062599
1012.695312	-73.022659
1013.671875	-74.781967
1014.648438	-72.349968
1015.625000	-71.930435
1016.601562	-73.248177
1017.578125	-73.403954
1018.554688	-74.250618
1019.531250	-74.017555
1020.507812	-71.747925
1021.484375	-72.541344
1022.460938	-72.225899
1023.437500	-71.881500
1024.414062	-73.440094
1025.390625	-71.911606
1026.367188	-72.365608
1027.343750	-71.418182
1028.320312	-71.449799
1029.296875	-71.361809
1030.273438	-71.357292
1031.250000	-70.621658
1032.226562	-70.579597
1033.203125	-71.363724
1034.179688	-70.690025
1035.156250	-71.430405
1036.132812	-70.455688
1037.109375	-70.034409
1038.085938	-69.659843
1039.062500	-71.607491
1040.039062	-70.025795
1041.015625	-69.573952
1041.992188	-69.383018
1042.968750	-68.878311
1043.945312	-70.451035
1044.921875	-69.314560
1045.898438	-68.888664
1046.875000	-68.966339
1047.851562	-69.220337
1048.828125	-69.825722
1049.804688	-68.550560
1050.781250	-68.420006
1051.757812	-67.910744
1052.734375	-67.405334
1053.710938	-67.980026
1054.687500	-66.603577
1055.664062	-66.434853
1056.640625	-68.016685
1057.617188	-66.595825
1058.593750	-67.379959
1059.570312	-67.200378
1060.546875	-66.032013
1061.523438	-65.879723
1062.500000	-65.650497
1063.476562	-66.067764
1064.453125	-66.012459
1065.429688	-64.953224
1066.406250	-65.265862
1067.382812	-65.973900
1068.359375	-65.076118
1069.335938	-66.000511
1070.312500	-64.845474
1071.289062	-64.386658
1072.265625	-64.594666
1073.242188	-62.982533
1074.218750	-63.777622
1075.195312	-64.250511
1076.171875	-64.349510
1077.148438	-63.312595
1078.125000	-62.021233
1079.101562	-63.199821
1080.078125	-63.908039
1081.054688	-61.930550
1082.031250	-60.999550
1083.007812	-61.976746
1083.984375	-60.917690
1084.960938	-62.641487
1085.937500	-61.750015
1086.914062	-61.889858
1087.890625	-62.854477
1088.867188	-61.280228
1089.843750	-62.085129
1090.820312	-61.727318
1091.796875	-61.248211
1092.773438	-62.633549
1093.750000	-62.033394
1094.726562	-63.633205
1095.703125	-62.296070
1096.679688	-62.260807
1097.656250	-63.497700
1098.632812	-63.874531
1099.609375	-62.859352
1100.585938	-62.082756
1101.562500	-63.531242
1102.539062	-61.906097
1103.515625	-64.109077
1104.492188	-64.561012
1105.468750	-64.464996
1106.445312	-62.910778
1107.421875	-63.688240
1108.398438	-65.788734
1109.375000	-65.627449
1110.351562	-65.464859
1111.328125	-64.759682
1112.304688	-65.273659
1113.281250	-65.720833
1114.257812	-65.493973
1115.234375	-66.256996
1116.210938	-66.737991
1117.187500	-67.027611
1118.164062	-66.216057
1119.140625	-66.435616
1120.117188	-66.135315
1121.093750	-67.495758
1122.070312	-67.004265
1123.046875	-66.359779
1124.023438	-66.399475
1125.000000	-67.622231
1125.976562	-67.471695
1126.953125	-68.572845
1127.929688	-68.106689
1128.906250	-68.429573
1129.882812	-68.674110
1130.859375	-68.346283
1131.835938	-69.047783
1132.812500	-69.557709
1133.789062	-69.735077
1134.765625	-69.513863
1135.742188	-69.707405
1136.718750	-69.493858
1137.695312	-69.824989
1138.671875	-70.312271
1139.648438	-71.139191
1140.625000	-70.715370
1141.601562	-70.544334
1142.578125	-71.723457
1143.554688	-71.079124
1144.531250	-71.537971
1145.507812	-69.573830
1146.484375	-69.812683
1147.460938	-70.871674
1148.437500	-70.425690
1149.414062	-72.645828
1150.390625	-72.891167
1151.367188	-72.189125
1152.343750	-72.834335
1153.320312	-72.020294
1154.296875	-72.213127
1155.273438	-71.606499
1156.250000	-72.681084
1157.226562	-73.613098
1158.203125	-74.605736
1159.179688	-73.690750
1160.156250	-73.020424
1161.132812	-73.441772
1162.109375	-73.346390
1163.085938	-74.322815
1164.062500	-73.092514
1165.039062	-73.838173
1166.015625	-74.212753
1166.992188	-74.928276
1167.968750	-73.116341
1168.945312	-74.172783
1169.921875	-72.949295
1170.898438	-74.002884
1171.875000	-73.182938
1172.851562	-74.189438
1173.828125	-75.289589
1174.804688	-74.890884
1175.781250	-74.693230
1176.757812	-75.213272
1177.734375	-74.638794
1178.710938	-76.092140
1179.687500	-74.407204
1180.664062	-75.694405
1181.640625	-74.852325
1182.617188	-75.382851
1183.593750	-76.679817
1184.570312	-76.003342
1185.546875	-75.180275
1186.523438	-75.984787
1187.500000	-75.427284
1188.476562	-75.817741
1189.453125	-75.145714
1190.429688	-74.021942
1191.406250	-75.148018
1192.382812	-77.629662
1193.359375	-76.585106
1194.335938	-76.805954
1195.312500	-77.221870
1196.289062	-76.217804
1197.265625	-76.124855
1198.242188	-75.351479
1199.218750	-76.632431
1200.195312	-76.138367
1201.171875	-76.967583
1202.148438	-76.383255
1203.125000	-74.767799
1204.101562	-77.078979
1205.078125	-76.325409
1206.054688	-76.440529
1207.031250	-76.445770
1208.007812	-75.948563
1208.984375	-75.159348
1209.960938	-76.308167
1210.937500	-76.919479
1211.914062	-76.144974
1212.890625	-74.777946
1213.867188	-76.481026
1214.843750	-76.627518
1215.820312	-77.367622
1216.796875	-78.713585
1217.773438	-77.342720
