Frequency (Hz)	Level (dB)
554.687500	-77.393349
555.664062	-77.804878
556.640625	-77.870766
557.617188	-78.222076
558.593750	-78.029808
559.570312	-77.803055
560.546875	-77.577156
561.523438	-76.196106
562.500000	-76.757782
563.476562	-77.613693
564.453125	-77.462318
565.429688	-77.237976
566.406250	-76.616486
567.382812	-77.935829
568.359375	-77.272682
569.335938	-76.913651
570.312500	-76.827682
571.289062	-78.129097
572.265625	-77.343552
573.242188	-77.725136
574.218750	-77.025978
575.195312	-76.501343
576.171875	-76.515816
577.148438	-76.709511
578.125000	-76.673286
579.101562	-77.119400
580.078125	-75.626236
581.054688	-77.532646
582.031250	-76.718536
583.007812	-76.436630
583.984375	-77.000000
584.960938	-77.896660
585.937500	-76.296074
586.914062	-76.625374
587.890625	-77.054245
588.867188	-76.336037
589.843750	-76.609406
590.820312	-76.432327
591.796875	-75.456093
592.773438	-76.655495
593.750000	-75.494125
594.726562	-75.544586
595.703125	-77.678627
596.679688	-76.725174
597.656250	-76.432098
598.632812	-76.962151
599.609375	-77.241005
600.585938	-76.820061
601.562500	-77.576874
602.539062	-77.776527
603.515625	-76.225197
604.492188	-76.905800
605.468750	-76.903252
606.445312	-77.018715
607.421875	-77.565468
608.398438	-76.801132
609.375000	-76.059296
610.351562	-76.192856
611.328125	-76.229149
612.304688	-74.640976
613.281250	-75.925613
614.257812	-76.135689
615.234375	-76.676308
616.210938	-77.046227
617.187500	-76.688103
618.164062	-76.638031
619.140625	-76.545349
620.117188	-75.901932
621.093750	-74.903931
622.070312	-76.708855
623.046875	-77.276978
624.023438	-76.352837
625.000000	-75.569252
625.976562	-75.172432
626.953125	-75.321251
627.929688	-75.900986
628.906250	-76.039963
629.882812	-76.158241
630.859375	-75.464188
631.835938	-75.382927
632.812500	-76.324402
633.789062	-74.995331
634.765625	-76.102158
635.742188	-75.896179
636.718750	-75.554253
637.695312	-75.906326
638.671875	-75.575363
639.648438	-74.773804
640.625000	-75.943642
641.601562	-75.745056
642.578125	-76.162056
643.554688	-75.637047
644.531250	-75.198875
645.507812	-75.760864
646.484375	-76.686958
647.460938	-74.145393
648.437500	-74.005455
649.414062	-76.125076
650.390625	-75.771736
651.367188	-74.363106
652.343750	-75.647263
653.320312	-75.911179
654.296875	-75.504349
655.273438	-74.974541
656.250000	-75.588638
657.226562	-75.881599
658.203125	-74.591606
659.179688	-75.312981
660.156250	-74.726059
661.132812	-75.102211
662.109375	-73.651993
663.085938	-74.589439
664.062500	-75.006577
665.039062	-74.971939
666.015625	-74.570580
666.992188	-75.266861
667.968750	-74.776077
668.945312	-74.515907
669.921875	-76.059662
670.898438	-75.184624
671.875000	-73.520973
672.851562	-75.001564
673.828125	-74.431732
674.804688	-75.090286
675.781250	-74.571838
676.757812	-73.820084
677.734375	-74.270920
678.710938	-75.221725
679.687500	-74.017685
680.664062	-75.219170
681.640625	-73.811630
682.617188	-75.094025
683.593750	-74.423462
684.570312	-74.741501
685.546875	-73.695946
686.523438	-73.160095
687.500000	-73.828468
688.476562	-73.108238
689.453125	-74.362633
690.429688	-73.712517
691.406250	-72.861053
692.382812	-73.576859
693.359375	-72.715103
694.335938	-72.919014
695.312500	-73.424118
696.289062	-74.001732
697.265625	-72.916969
698.242188	-73.432381
699.218750	-73.161278
700.195312	-72.906708
701.171875	-72.501610
702.148438	-73.500031
703.125000	-74.002350
704.101562	-71.732513
705.078125	-73.712029
706.054688	-72.991226
707.031250	-73.589935
708.007812	-72.152771
708.984375	-72.340057
709.960938	-71.836113
710.937500	-71.288597
711.914062	-71.692261
712.890625	-71.233604
713.867188	-72.518166
714.843750	-72.441711
715.820312	-72.233330
716.796875	-72.338348
717.773438	-72.307610
718.750000	-71.416153
719.726562	-71.668808
720.703125	-72.136108
721.679688	-71.746803
722.656250	-70.881653
723.632812	-71.634636
724.609375	-71.881203
725.585938	-71.770599
726.562500	-71.828400
727.539062	-71.464081
728.515625	-72.394882
729.492188	-72.941467
730.468750	-71.360497
731.445312	-72.282501
732.421875	-69.806396
733.398438	-70.305740
734.375000	-70.427475
735.351562	-70.594955
736.328125	-72.610886
737.304688	-72.149109
738.281250	-71.472237
739.257812	-71.152657
740.234375	-70.640480
741.210938	-71.036125
742.187500	-70.796440
743.164062	-70.605431
744.140625	-70.469246
745.117188	-69.714012
746.093750	-70.175301
747.070312	-71.146873
748.046875	-70.348434
749.023438	-70.223160
750.000000	-70.730400
750.976562	-68.900078
751.953125	-69.562416
752.929688	-70.364128
753.906250	-70.223763
754.882812	-69.778259
755.859375	-70.747101
756.835938	-70.939186
757.812500	-69.510284
758.789062	-69.594101
759.765625	-69.517120
760.742188	-68.648590
761.718750	-68.734970
762.695312	-68.660446
763.671875	-69.948143
764.648438	-68.334984
765.625000	-68.328491
766.601562	-68.502159
767.578125	-68.403511
768.554688	-68.285172
769.531250	-69.484833
770.507812	-70.521080
771.484375	-67.866173
772.460938	-67.432373
773.437500	-68.923737
774.414062	-69.583229
775.390625	-67.618652
776.367188	-67.591270
777.343750	-67.957359
778.320312	-67.543976
779.296875	-67.532562
780.273438	-67.070877
781.250000	-68.330612
782.226562	-67.092598
783.203125	-66.162064
784.179688	-67.488800
785.156250	-67.471947
786.132812	-67.447777
787.109375	-65.750237
788.085938	-66.520752
789.062500	-67.161423
790.039062	-66.373482
791.015625	-65.609535
791.992188	-65.666710
792.968750	-66.329102
793.945312	-66.461105
794.921875	-67.165894
795.898438	-65.658325
796.875000	-65.071861
797.851562	-65.203682
798.828125	-65.508781
799.804688	-65.384094
800.781250	-65.243843
801.757812	-64.696388
802.734375	-65.096519
803.710938	-64.349419
804.687500	-63.895660
805.664062	-64.319252
806.640625	-64.255768
807.617188	-63.702389
808.593750	-65.090370
809.570312	-64.128342
810.546875	-63.888313
811.523438	-63.845688
812.500000	-62.810730
813.476562	-63.516148
814.453125	-62.679264
815.429688	-64.014740
816.406250	-64.079521
817.382812	-64.674866
818.359375	-62.657852
819.335938	-64.330055
820.312500	-63.268482
821.289062	-63.184841
822.265625	-63.116623
823.242188	-62.858360
824.218750	-63.808819
825.195312	-63.150295
826.171875	-63.936924
827.148438	-63.656162
828.125000	-62.877224
829.101562	-63.343273
830.078125	-63.024277
831.054688	-63.114178
832.031250	-64.452484
833.007812	-64.115799
833.984375	-63.306507
834.960938	-63.662659
835.937500	-63.325020
836.914062	-65.320618
837.890625	-63.263527
838.867188	-64.237923
839.843750	-64.273987
840.820312	-63.492737
841.796875	-64.932625
842.773438	-65.118874
843.750000	-65.082649
844.726562	-66.488182
845.703125	-65.066696
846.679688	-64.296181
847.656250	-65.421127
848.632812	-66.479622
849.609375	-66.063614
850.585938	-65.318748
851.562500	-65.590332
852.539062	-65.099068
853.515625	-66.844284
854.492188	-65.557228
855.468750	-66.929779
856.445312	-67.124535
857.421875	-66.408546
858.398438	-66.423325
859.375000	-68.294250
860.351562	-67.074707
861.328125	-67.208794
